Voltage DC (V),Mean Frequency (Hz), STDEV Frequency (Hz)
-1.1000000000000005,32744.70686183137,0.017306795124817146
-1.2000000000000002,32744.64857020113,0.01858097457603873
-1.3000000000000007,32744.632299434463,0.017575855539023792
-1.4000000000000004,32744.570301871634,0.019502242488259273
-1.5,32744.48898814944,0.4026436098800404
-1.5999999999999996,32744.47361814871,0.01755130036392589
-1.700000000000001,32744.435403218333,0.017087748510638923
-1.8000000000000007,32744.37607398412,0.01600001520021831
-1.9000000000000004,32744.329282424307,0.0173907677098224
-2.0,32744.2982945658,0.017925888902748943
-2.0999999999999996,32744.24058345498,0.020773873569026793
-2.200000000000001,32744.201154378945,0.017210397056502565
-2.3000000000000007,32744.161933612475,0.017066346342096087
-2.4000000000000004,32744.098937756182,0.017726375038881106
-2.5,32744.043687197878,0.01682157523810897
-2.5999999999999996,32744.01583922867,0.0169195539044874
-2.700000000000001,32744.00579500304,0.018710291422399848
-2.8000000000000007,32743.940300709233,0.01756065328007702
-2.9000000000000004,32743.887339536126,0.016294390479832645
-3.0,32743.850001924424,0.01696963583347118
-3.1000000000000014,32743.789469985055,0.017839519604492496
-3.200000000000001,32743.73034615602,0.01703867137468745
-3.3000000000000007,32743.702217195052,0.01864998571776646
-3.4000000000000004,32743.653021094873,0.017771792266515266
-3.5,32743.612785028417,0.017314072233778326
-3.6000000000000014,32743.554160702624,0.017092499035993792
-3.700000000000001,32743.515333412797,0.01740334291629723
-3.8000000000000007,32743.458822538927,0.01876670574754355
-3.9000000000000004,32743.399470652043,0.018169866548681402
-4.0,32743.385861710532,0.017452605088931965
-4.100000000000001,32743.33975263485,0.016581345883116726
-4.200000000000001,32743.30102313539,0.018696945256433256
-4.300000000000001,32743.238828325942,0.017859894576410212
-4.4,3.135e+36,1.7335996510151934e+37
-4.5,32743.143681379916,0.01690789287555922
-4.600000000000001,32743.08583710429,0.01859738480266856
-4.700000000000001,32743.06670453983,0.01805210921808581
-4.800000000000001,32743.00895485637,0.018264250616355223
-4.9,32742.94895123375,0.018234900636457115
-5.0,32742.911897442613,0.018678933418242873
-5.100000000000001,32742.851540998356,0.018966006469702437
-5.200000000000001,32742.811937340186,0.018575852973191396
-5.300000000000001,32742.772729584638,0.017210873098852095
-5.4,32742.773705043892,0.01648932005492429
-5.5,32738.43870322415,74.95919710797102
-5.600000000000001,32742.774492537734,0.014858596688610646
-5.700000000000001,32742.774999618643,0.016130450299936025
-5.800000000000001,32742.77520077555,0.017824862653358614
-5.9,32742.771857511438,0.01810267475895398
-6.0,32742.773698539884,0.017822130793652056
-6.100000000000001,32742.77114226232,0.018514216976306043
-6.200000000000001,32742.773893699225,0.015113929593734005
-6.300000000000001,32742.77318461315,0.0178625170934396
-6.4,32742.772300579745,0.015650543220377816
-6.5,32742.77406284121,0.01667693766264841
