Voltage DC (V),Mean Frequency (Hz), STDEV Frequency (Hz)
-6.5,32742.770972434915,0.017768449057974575
-6.4,32742.77342582376,0.016090872671330428
-6.3,32742.77363348761,0.019365032684961345
-6.2,32742.773724561855,0.01815250856129536
-6.1,32742.772423127553,0.017374219172110242
-6.0,32742.77349687331,0.018630631562492308
-5.9,32742.77203280709,0.01808142559167146
-5.8,32742.77412789636,0.017748092641978425
-5.7,32742.773601295936,0.01613199503954199
-5.6,32742.77229987738,0.016812552301108504
-5.5,32742.772495039317,0.01670550644944333
-5.4,32742.77310053783,0.017461481558578365
-5.3,32742.773028483603,0.01795761989818729
-5.2,32742.80917812892,0.015526702879934422
-5.1,32742.850175278076,0.016440433927822767
-5.0,32742.91042138759,0.016556410029027437
-4.9,3.2999999999999998e+35,5.706233433710892e+36
-4.8,32743.00669272008,0.01771019719692678
-4.7,32743.06407496015,0.016854379643372098
-4.6,32743.082205007435,0.018562135039527708
-4.5,32743.123937349334,0.019312490435072417
-4.4,4.6199999999999993e+36,2.0881465465814413e+37
-4.3,32743.236640745785,0.01699059396073741
-4.199999999999999,32743.28017151912,0.018939332299221102
-4.1,32743.33886032195,0.019162705784284154
-4.0,32743.380953354972,0.01786291204071127
-3.9,32743.39786738731,0.0168118835234699
-3.8,32743.454734723022,0.017880190517837156
-3.6999999999999997,32743.511275239234,0.016222222990121327
-3.5999999999999996,3.2999999999999998e+35,5.706233433710892e+36
-3.5,32743.590400104225,0.01566903333154023
-3.4,32743.648988106175,0.01770410273707823
-3.3,32743.696759829236,0.016810176026653037
-3.1999999999999997,32743.729633801828,0.016599852697906703
-3.0999999999999996,32743.78733593561,0.017573790679044906
-3.0,32743.84511563621,0.0181787146520685
-2.9,32743.865083302397,0.017209442632777433
-2.8,32743.93716108272,0.018486006342226115
-2.6999999999999997,32743.98335966892,0.01732550471715422
-2.5999999999999996,32744.013831980403,0.01611514346597283
-2.5,32744.040790944775,0.01727316652795353
-2.3999999999999995,32744.094635003992,0.01768665575789234
-2.3,32744.13836944908,0.017312215751568258
-2.2,32744.179227594697,0.01483914548933438
-2.0999999999999996,32744.234738185,0.018403584886735252
-2.0,32744.295408149577,0.024044635119964932
-1.8999999999999995,32744.326044981357,0.018835299802963633
-1.7999999999999998,32744.373272718614,0.018332634146748995
-1.6999999999999993,32744.410320915926,0.01791891381640332
-1.5999999999999996,32744.472377973074,0.018220828026330276
-1.5,32744.508515518108,0.017140343065293506
-1.3999999999999995,33424.3857085029,11755.159669953213
-1.2999999999999998,32744.62446409793,0.018884085751897
-1.1999999999999993,32744.643548607106,0.017130775187876948
-1.0999999999999996,32744.68017520381,0.017354210678760522
-1.0,32744.7195169073,0.018248339593423358
-0.8999999999999995,32744.784389934317,0.01710378807876441
-0.7999999999999998,32744.837397374686,0.01754608154680117
-0.6999999999999993,32744.87714511468,0.019555749575797955
-0.5999999999999996,32744.93567525947,0.018730575637108463
-0.5,32744.956230824788,0.017847842861869835
-0.39999999999999947,32745.01348103168,0.017377695312790965
-0.2999999999999998,32745.071939650054,0.017048307005504793
-0.1999999999999993,32745.113099032627,0.017939063154240244
-0.09999999999999964,32745.1498906464,0.017172066082414783
0.0,32745.206604946212,0.016273198889999594
0.10000000000000053,32745.250504374028,0.017234112118092327
0.20000000000000018,32745.266536038045,0.017332116776806145
0.3000000000000007,32745.304776510067,0.018069039048499866
0.40000000000000036,262791.43015620066,3977868.380801176
0.5,32745.410958461394,0.01731980359815886
0.6000000000000005,32745.46093227656,0.016585310231562178
0.7000000000000002,32745.49911106847,0.01839883861807708
0.8000000000000007,32745.55753217302,0.018814581054015633
0.9000000000000004,32745.57659422631,0.019061707930565407
1.0,32745.632325271436,0.01774358680808278
1.1000000000000005,32745.693835902934,0.017410383934632494
1.2000000000000002,32745.732832983944,0.01640182939900139
1.3000000000000007,32745.770839731762,0.016834577029156764
1.4000000000000004,32745.827521408548,0.01705947052868174
1.5,32745.868102209108,0.017616279072415992
1.5999999999999996,32745.9048844806,0.016105269550211125
1.700000000000001,32745.951035592083,0.018150424854693453
1.8000000000000007,32746.00281926089,0.018584959791747874
1.9000000000000004,32746.044078345745,0.01798905753834069
2.0,32746.102905097916,0.016113898842470442
2.0999999999999996,32746.139849873278,0.021974236221111658
2.200000000000001,32746.182894583704,0.016730212142947454
2.3000000000000007,32746.21720619507,0.01796561987286109
2.4000000000000004,32746.273527674726,0.019147381975370525
2.5,32746.31639035822,0.01777476653272798
2.5999999999999996,32746.354258811534,0.016819481646053385
2.700000000000001,32746.41470408934,0.0182421717403332
2.8000000000000007,32746.451869154822,0.018871668253782586
2.9000000000000004,32746.50118279718,0.017303668865789462
3.0,32746.531348293043,0.01672888879860339
3.1000000000000014,32746.59021316953,0.01813835352243819
3.200000000000001,32746.628576977186,0.017437591385127217
3.3000000000000007,32746.66702536577,0.017819363498600905
3.4000000000000004,32746.72418717938,0.016533636749152078
3.5,32746.764722354998,0.016836231395720203
3.6000000000000014,32746.817313354346,0.01813876373718763
3.700000000000001,32746.86213309717,0.017455966120785416
3.8000000000000007,32746.901596311058,0.018527495535653214
3.9000000000000004,32746.958300622417,0.018478360229472548
4.0,32746.998688958338,0.01595200648161294
4.100000000000001,32747.03633342325,0.0177138728777367
4.200000000000001,32747.097607403677,0.01898552778183909
4.300000000000001,32747.13467829944,0.016545494204635927
4.4,32747.174615717544,0.0185672218403776
4.5,32747.21050002655,0.01670421265475569
